33225.4900,375520.5000,54558.0000
32966.3400,375762.8000,54555.0590
32993.3600,375825.2000,54554.6440
33011.5600,375867.2400,54554.3644
33124.4800,375611.5100,54555.0000
33229.4600,375720.4800,54554.0000
33045.0000,375944.4400,54624.0500
33068.2300,375998.0900,54609.2300
33106.6800,376086.8700,54643.4300
33128.3200,376136.8600,54642.6000
33158.6500,376206.9100,54620.9100
33196.4200,376294.1300,54644.9800
33197.3600,376296.2900,54644.9500
33229.6400,376370.8300,54638.6100
33272.4900,373461.4800,54603.0000
33345.4800,373343.5000,54607.0000
33410.4900,373432.4900,54605.0000
33455.4700,373342.4900,54608.0000
33488.4900,373244.5000,54609.0000
33518.5200,373431.5100,54609.0000
33299.4600,373760.4900,54598.0000
33347.5000,373625.4800,54601.0000
33368.4900,373523.4900,54604.0000
33453.4600,373636.5000,54602.0000
33480.4900,373526.4800,54605.0000
33493.4900,373733.4800,54600.0000
33320.5200,373944.5100,54594.0000
33341.5200,374057.4900,54592.0000
33415.4900,373850.4900,54596.0000
33479.4600,374001.4900,54594.0000
33265.4700,374155.5100,54587.0000
33299.4600,374387.5100,54583.0000
33341.5200,374291.5000,54585.0000
33377.4700,374156.4900,54590.0000
33430.5100,374243.4900,54591.0000
33477.5000,374109.4900,54593.0000
33524.5000,374285.4900,54588.0000
33304.4700,374634.4900,54577.0000
33369.4700,374519.5000,54581.0000
33396.5100,374412.5000,54584.0000
33446.5000,374588.5000,54580.0000
33515.4700,374513.4800,54583.0000
33290.4900,374848.5100,54571.0000
33321.5000,374997.4900,54570.0000
33334.5000,374757.5000,54574.0000
33428.4900,374718.5000,54576.0000
33430.5100,374917.5100,54574.0000
33462.4900,374822.5000,54575.0000
33535.4900,374975.4900,54573.0000
33269.5000,375308.5000,54562.0000
33276.5100,375095.4800,54567.0000
33285.4900,375196.5000,54566.0000
33375.5100,375113.4900,54566.0000
33387.4800,375236.5100,54564.0000
33434.4700,375022.4900,54569.0000
33488.4900,375197.5000,54566.0000
33338.4600,375483.4800,54561.0000
33402.4900,375335.5000,54564.0000
33438.5000,375445.4900,54561.0000
33476.4700,375571.5000,54560.0000
33506.4900,375347.5000,54564.0000
33264.4900,375618.4900,54558.0000
33307.4600,375854.4900,54553.0000
33374.4800,375661.4900,54556.0000
33378.5000,375778.5000,54554.0000
33475.4900,375676.5100,54558.0000
33498.5000,375855.4900,54556.0000
33314.4800,375972.5000,54550.0000
33331.5100,376076.5000,54547.0000
33414.5100,375921.5000,54555.0000
33439.4800,376134.4900,54549.0000
33485.5000,376014.4900,54552.0000
33250.1800,376418.2700,54540.9278
33274.4300,376474.2500,54540.3382
33387.4800,376261.5000,54542.0000
33461.5100,376346.4900,54541.0000
33492.5200,376444.5100,54540.0000
33294.1200,376519.7200,54537.0000
33316.5100,376571.4400,54537.0000
33332.0200,376607.2500,54537.0000
33350.5600,376650.0700,54537.0000
33380.5900,376719.4000,54537.0000
33400.5100,376765.4200,54537.0000
33498.5000,376561.4900,54537.0000
33427.9900,376828.8700,54611.5700
33445.2200,376868.6700,54614.8600
33472.9900,376932.7900,54607.2300
33493.7200,376980.6500,54602.2600
33517.8000,377036.2800,54625.1400
33534.3900,377074.5800,54624.3400
33555.5100,373330.5000,54609.0000
33619.4700,373252.5000,54612.0000
33631.4900,373489.5000,54609.0000
33701.5000,373321.5000,54612.0000
33707.4800,373421.5000,54610.0000
33748.5000,373217.4900,54615.0000
33820.5200,373306.5100,54615.0000
33607.5100,373607.5100,54604.0000
33607.5100,373759.4900,54603.0000
33737.5100,373538.5100,54609.0000
33749.4800,373641.5000,54607.0000
33749.4800,373777.4900,54605.0000
33835.4700,373577.5100,54610.0000
33553.4900,373894.5000,54598.0000
33640.4700,373965.5100,54598.0000
33668.4800,374061.4900,54596.0000
33718.4700,373874.5100,54602.0000
33790.4900,374029.5100,54599.0000
33552.5200,374384.4900,54586.0000
33604.4600,374146.5100,54594.0000
33635.4600,374322.5000,54590.0000
33721.5200,374218.5000,54593.0000
33778.4700,374401.4800,54590.0000
33796.4700,374290.4900,54594.0000
33799.4600,374135.4900,54597.0000
33549.4600,374609.4900,54580.0000
33573.5100,374707.4800,54580.0000
33616.4800,374524.5000,54584.0000
33655.4800,374642.5100,54586.0000
33676.4800,374437.4900,54588.0000
33757.4700,374528.5000,54586.0000
33758.5100,374638.4800,54583.0000
33548.4900,374875.4800,54575.0000
33674.4600,374864.5000,54579.0000
33740.5000,374759.4900,54582.0000
33778.4700,374905.5100,54578.0000
33540.4900,375078.4900,54570.0000
33586.5100,375222.5000,54567.0000
33630.4600,375021.5100,54573.0000
33692.4700,375222.5000,54570.0000
33698.5100,375111.5100,54571.0000
33759.4900,375021.5100,54575.0000
33792.5100,375233.4800,54571.0000
33607.5100,375513.4800,54562.0000
33616.4800,375355.4900,54566.0000
33682.4600,375442.5000,54565.0000
33697.4700,375557.4900,54562.0000
33755.4600,375367.4900,54569.0000
33791.4700,375466.4900,54566.0000
33796.4700,375572.5000,54564.0000
33549.4600,375758.5100,54557.0000
33578.4600,375655.5100,54560.0000
33629.4800,375879.5100,54555.0000
33659.5100,375776.4800,54558.0000
33741.4800,375841.4900,54559.0000
33743.4900,375658.5000,54561.0000
33827.4800,375779.5100,54560.0000
33549.4600,376184.5000,54547.0000
33596.5200,376008.5100,54552.0000
33664.5100,376091.4900,54551.0000
33668.4800,376191.4900,54549.0000
33700.4600,375962.4900,54554.0000
33764.4900,376040.4900,54554.0000
33765.4700,376160.4900,54552.0000
33825.4600,375951.5000,54557.0000
33565.5200,376310.5100,54545.0000
33591.5200,376474.4800,54542.0000
33639.4900,376385.4900,54544.0000
33748.5000,376304.5000,54547.0000
33756.4900,376469.5100,54544.0000
33584.5000,376676.5100,54534.0000
33605.4900,376575.5000,54538.0000
33687.4600,376670.5000,54538.0000
33705.4700,376561.4900,54540.0000
33744.4700,376753.5000,54536.0000
33795.5000,376631.4900,54539.0000
33660.4900,376837.4900,54532.0000
33685.5100,376937.4900,54529.0000
33751.4900,377045.5000,54527.0000
33785.4900,376849.4800,54534.0000
33818.5100,376946.5000,54532.0000
33565.2600,377145.8600,54530.7828
33598.5300,377222.6900,54529.3058
33614.5100,377259.5900,54528.5964
33642.3200,377323.8300,54527.3615
33665.6600,377377.7200,54526.3254
33778.4700,377149.5000,54527.0000
33835.4700,377235.5000,54525.0000
33692.7500,377440.2800,54610.9300
33695.7600,377447.2300,54614.6600
33733.8600,377535.2000,54611.4100
33737.3200,377543.1900,54607.1100
33770.0400,377618.7700,54587.6600
33786.9700,377657.8500,54598.5900
33809.7000,377710.3500,54593.9800
33892.4800,373136.5000,54618.0000
33996.4800,373111.5100,54622.0000
34116.4800,373142.5100,54624.0000
33861.4800,373403.5000,54612.0000
33944.4800,373241.5100,54617.0000
33968.4700,373341.4900,54619.0000
34060.5100,373253.5000,54621.0000
34074.4900,373491.5100,54616.0000
34080.4700,373389.4900,54619.0000
33867.5200,373678.4900,54609.0000
33881.4900,373783.5000,54606.0000
33960.4700,373718.5000,54609.0000
33967.4900,373510.4900,54614.0000
33996.4800,373612.4800,54612.0000
34063.5000,373714.5000,54612.0000
34133.5100,373575.5000,54615.0000
33838.4600,373891.5000,54602.0000
33908.4700,374065.4900,54599.0000
33962.4900,373872.4900,54606.0000
33966.5200,373982.5100,54602.0000
34006.4900,374091.4900,54600.0000
34069.4800,373819.5100,54609.0000
34070.5200,373979.4900,54605.0000
33904.5000,374189.5100,54596.0000
33923.4900,374315.4900,54595.0000
34015.4700,374388.4800,54594.0000
34064.4800,374206.5100,54598.0000
34110.5000,374297.5100,54598.0000
33845.4800,374480.4900,54589.0000
33877.4700,374575.5000,54589.0000
33923.4900,374701.5000,54587.0000
33955.4700,374495.5100,54592.0000
34026.5100,374592.4900,54591.0000
34067.4700,374492.4900,54594.0000
33857.5100,374840.5100,54581.0000
33872.5200,374965.5100,54578.0000
33958.4600,374806.5100,54584.0000
34005.4600,374911.4900,54582.0000
34082.4800,374749.5100,54588.0000
34090.4800,374854.4900,54586.0000
33858.4800,375155.5100,54573.0000
33956.5100,375256.4900,54573.0000
33982.5100,375122.4900,54576.0000
33984.4600,375013.4800,54579.0000
34061.4900,375277.4900,54576.0000
34091.5200,375011.5000,54581.0000
34093.4700,375137.5100,54579.0000
33874.4800,375322.5000,54571.0000
33922.5100,375410.4900,54570.0000
33944.4800,375545.5000,54569.0000
34035.4900,375386.5000,54573.0000
34041.4700,375572.5000,54570.0000
34094.5100,375471.4900,54572.0000
33876.4900,375644.5000,54565.0000
33892.4800,375855.4900,54561.0000
33942.4700,375768.4900,54564.0000
33980.4900,375675.5000,54565.0000
34015.4700,375897.4900,54562.0000
34056.4800,375760.4900,54567.0000
33867.5200,376134.4900,54553.0000
33932.4600,376027.4900,54558.0000
34002.4700,376169.4900,54555.0000
34074.4900,375989.5000,54561.0000
34099.5100,376088.5000,54559.0000
34118.4900,376200.5000,54557.0000
33874.4800,376324.4900,54551.0000
33926.4800,376429.5000,54547.0000
33974.5100,376281.4900,54552.0000
34023.5200,376382.5000,54550.0000
34117.5200,376431.5100,54548.0000
33861.4800,376536.4900,54542.0000
33934.4700,376734.4900,54539.0000
33954.4900,376597.5000,54542.0000
34025.4800,376685.5100,54542.0000
34028.4700,376508.5100,54544.0000
34119.4700,376649.5000,54548.0000
33888.5100,377093.5000,54530.0000
33933.5000,376997.4900,54533.0000
33937.4600,376857.5100,54536.0000
34016.5000,377075.5000,54532.0000
34033.4700,376972.5000,54536.0000
34035.4900,376816.4900,54539.0000
34124.4800,377083.4900,54533.0000
33848.4700,377363.4900,54521.0000
33936.4900,377279.5100,54526.0000
33955.4700,377396.5100,54521.0000
33999.4800,377200.5000,54528.0000
34095.4800,377292.5100,54527.0000
34109.4600,377188.5000,54531.0000
33950.4600,377507.5000,54518.0000
34067.4700,377609.4900,54516.0000
34120.5100,377454.4900,54521.0000
33841.1700,377783.0100,54512.0000
33865.0400,377838.1500,54512.0000
33886.0100,377886.5700,54512.0000
33922.8600,377971.6600,54512.0000
33927.7500,377982.9500,54512.0000
33930.9500,377990.3400,54512.0000
33936.2700,378002.6300,54512.0000
34048.4900,377715.5100,54512.0000
33971.5500,378084.1000,54585.0400
34003.0400,378156.8200,54571.8500
34018.7300,378193.0500,54560.0700
34054.3600,378275.3200,54586.4500
34065.2300,378300.4200,54589.9300
34077.4900,378328.7300,54586.3000
34120.7200,378428.5600,54574.5800
34216.5200,373078.4900,54630.0000
34324.4900,373103.5100,54630.0000
34367.5200,373005.4900,54632.0000
34384.4900,373186.4900,54632.0000
34167.5100,373448.5100,54618.0000
34183.5000,373304.5000,54622.0000
34250.5100,373215.5100,54626.0000
34259.4900,373394.5000,54622.0000
34310.5100,373305.5100,54626.0000
34358.4800,373468.5000,54622.0000
34431.4800,373277.4900,54629.0000
34433.5000,373386.5000,54627.0000
34179.4700,373773.4900,54612.0000
34197.4700,373668.5100,54614.0000
34263.5100,373519.5000,54620.0000
34293.4800,373624.5100,54619.0000
34333.4600,373727.5000,54616.0000
34427.5200,373590.5100,54622.0000
34143.5200,374085.5000,54603.0000
34161.4600,373929.5000,54608.0000
34260.4600,373863.4900,54612.0000
34304.4700,374012.5100,54608.0000
34357.5100,374102.5000,54607.0000
34399.5000,373974.4800,54611.0000
34404.5000,373831.5100,54615.0000
34173.4900,374215.5100,54601.0000
34246.4800,374301.5100,54600.0000
34268.5200,374153.5000,54604.0000
34351.4700,374272.4900,54603.0000
34381.4900,374399.5000,54602.0000
34435.5100,374178.4900,54607.0000
34137.4800,374415.4900,54596.0000
34151.5100,374671.5000,54591.0000
34200.4600,374524.5000,54594.0000
34266.5000,374426.5100,54599.0000
34289.5100,374577.5100,54595.0000
34336.5100,374690.4900,54594.0000
34402.4900,374611.5100,54596.0000
34418.4800,374510.4900,54599.0000
34200.4600,374762.5100,54590.0000
34202.4800,374977.5000,54585.0000
34216.5200,374871.4900,54587.0000
34313.5000,374950.5000,54588.0000
34347.5000,374842.4900,54590.0000
34414.5100,374763.4800,54593.0000
34165.4900,375232.5100,54579.0000
34186.4900,375076.5000,54582.0000
34254.4800,375151.4800,54582.0000
34283.4700,375051.5100,54585.0000
34347.5000,375251.4900,54581.0000
34365.5000,375130.4900,54585.0000
34384.4900,375024.5000,54587.0000
34204.4900,375359.4900,54578.0000
34254.4800,375589.5000,54573.0000
34263.5100,375489.5000,54575.0000
34306.4800,375384.4900,54579.0000
34378.5000,375590.5100,54578.0000
34432.4600,375473.5100,54581.0000
34136.5000,375632.5000,54571.0000
34140.4700,375906.4900,54565.0000
34167.5100,375804.5000,54568.0000
34232.5100,375703.4900,54571.0000
34335.4700,375826.5000,54571.0000
34379.4800,375698.5100,54574.0000
34399.5000,375903.5000,54570.0000
34229.4600,376082.4800,54563.0000
34239.4700,375921.5000,54567.0000
34337.4900,375992.4900,54568.0000
34339.5000,376116.5100,54564.0000
34427.5200,376068.5100,54568.0000
34163.4800,376336.4800,54553.0000
34211.5100,376239.5000,54558.0000
34261.5000,376387.5100,54555.0000
34299.4600,376293.5100,54557.0000
34331.5100,376490.5000,54556.0000
34379.4800,376215.5100,54563.0000
34427.5200,376445.4900,54558.0000
34138.5100,376748.5000,54542.0000
34217.4900,376512.5100,54551.0000
34223.4700,376641.5000,54548.0000
34231.4700,376786.4900,54544.0000
34331.5100,376761.5000,54547.0000
34379.4800,376601.5000,54553.0000
34427.5200,376798.4900,54547.0000
34137.4800,376882.5000,54539.0000
34189.4800,376977.5000,54538.0000
34257.4700,376889.4900,54541.0000
34294.5200,377009.4900,54538.0000
34346.5200,377104.4900,54536.0000
34352.5000,376924.4900,54542.0000
34223.4700,377150.5100,54533.0000
34241.4800,377403.5000,54525.0000
34254.4800,377268.4900,54529.0000
34344.5100,377212.4900,54532.0000
34414.5100,377359.4900,54526.0000
34149.5000,377696.5000,54514.0000
34234.4600,377563.5000,54520.0000
34312.4600,377486.5100,54521.0000
34324.4900,377669.4900,54514.0000
34410.4900,377531.4900,54519.0000
34182.4600,377864.5000,54510.0000
34273.5200,377771.5100,54512.0000
34320.5200,377889.4900,54510.0000
34391.5000,377803.4900,54511.0000
34416.4700,377960.5000,54510.0000
34232.5100,378009.4900,54508.0000
34251.4900,378284.5100,54500.0000
34263.5100,378154.5100,54503.0000
34389.4900,378067.5000,54507.0000
34394.5000,378194.5100,54503.0000
34416.4700,378299.4900,54499.0000
34142.9600,378479.9400,54499.8774
34157.8300,378514.2700,54500.4900
34193.1800,378595.8900,54501.9464
34309.4700,378369.5000,54499.0000
34407.5000,378401.4800,54500.0000
34205.2600,378623.7900,54492.0000
34245.5400,378716.8000,54492.0000
34248.1200,378722.7800,54492.0000
34251.6300,378730.8700,54492.0000
34282.8200,378802.8900,54492.0000
34316.5900,378880.8800,54492.0000
34318.3100,378884.8500,54492.0000
34322.0800,378893.5600,54492.0000
34396.5100,378616.5100,54492.0000
34355.3800,378970.4600,54548.5200
34378.4700,379023.7700,54548.7300
34398.0300,379068.9500,54529.6800
34431.2100,379145.5700,54573.1100
34472.5000,373102.5000,54635.0000
34535.4900,372987.4800,54637.0000
34612.5100,373106.5000,54634.0000
34645.4700,373006.4900,54633.0000
34717.4900,373078.4900,54631.0000
34719.5100,373181.5100,54633.0000
34489.4700,373474.4800,54626.0000
34538.4800,373385.4900,54632.0000
34573.5100,373261.5000,54634.0000
34608.4800,373482.5100,54631.0000
34697.4700,373359.4900,54633.0000
34444.4800,373716.4900,54620.0000
34535.4900,373564.5100,54627.0000
34555.5100,373787.5000,54620.0000
34571.5000,373688.5000,54624.0000
34668.4800,373578.4900,54631.0000
34688.5000,373684.5000,54625.0000
34711.5100,373790.4900,54621.0000
34484.4600,374036.4900,54612.0000
34498.5000,373887.5100,54617.0000
34587.4900,373961.4800,54616.0000
34611.4800,374081.5100,54613.0000
34628.5000,373860.5000,54620.0000
34716.5200,374078.4900,54615.0000
34461.5100,374337.4900,54604.0000
34535.4900,374146.5100,54611.0000
34559.4700,374293.5100,54607.0000
34604.4600,374385.4900,54607.0000
34638.5100,374191.4900,54611.0000
34662.5000,374301.5100,54610.0000
34711.5100,374403.5000,54608.0000
34496.4800,374674.4900,54597.0000
34530.4800,374460.5000,54603.0000
34579.4900,374560.5100,54600.0000
34684.4700,374517.5100,54604.0000
34690.5200,374619.5000,54602.0000
34480.4900,374902.4900,54592.0000
34562.4600,374967.4900,54591.0000
34576.5000,374862.4800,54596.0000
34586.5100,374753.5000,54597.0000
34678.4900,374796.5000,54598.0000
34680.5100,374897.4900,54596.0000
34476.4700,375152.4900,54587.0000
34484.4600,375032.5000,54589.0000
34517.4800,375258.5100,54586.0000
34617.5200,375185.5100,54589.0000
34648.5200,375028.5000,54592.0000
34720.4800,375148.4900,54592.0000
34438.5000,375360.5000,54582.0000
34511.5000,375552.4800,54581.0000
34568.5100,375405.5100,54584.0000
34615.5000,375551.5100,54582.0000
34636.5000,375318.5100,54587.0000
34685.5100,375476.5000,54587.0000
34735.5000,375571.5000,54585.0000
34439.4800,375790.4900,54574.0000
34530.4800,375674.4900,54581.0000
34536.4600,375817.5000,54575.0000
34666.4700,375716.4900,54580.0000
34672.5100,375862.4800,54578.0000
34493.4900,375943.5100,54571.0000
34529.5000,376113.4900,54569.0000
34625.5100,376000.4800,54573.0000
34625.5100,376142.5100,54570.0000
34729.4600,376148.4900,54570.0000
34452.4800,376335.5000,54560.0000
34511.5000,376501.4900,54557.0000
34512.4800,376223.5100,54564.0000
34554.4700,376330.5000,54563.0000
34635.4600,376427.4800,54562.0000
34666.4700,376275.5100,54567.0000
34473.4700,376681.5100,54552.0000
34565.5200,376628.5000,54554.0000
34623.5000,376761.5000,54555.0000
34643.5200,376531.4900,54559.0000
34674.4600,376656.4900,54555.0000
34466.5200,377085.5000,54538.0000
34479.4600,376957.4800,54544.0000
34568.5100,376851.5000,54548.0000
34585.4700,377005.4900,54543.0000
34600.4900,377108.4800,54540.0000
34667.5100,376866.5100,54550.0000
34689.4800,377008.5100,54545.0000
34447.4700,377249.5100,54531.0000
34523.5200,377369.5000,54527.0000
34541.4700,377194.5100,54535.0000
34610.5000,377307.4900,54531.0000
34705.4700,377234.4900,54536.0000
34720.4800,377353.5100,54533.0000
34490.5000,377661.4900,54518.0000
34550.5000,377496.4900,54524.0000
34598.4700,377673.4900,54519.0000
34628.5000,377423.4900,54528.0000
34654.5000,377524.5000,54525.0000
34489.4700,377771.5100,54514.0000
34508.5100,377871.4900,54511.0000
34590.4800,377786.4900,54514.0000
34613.4900,377913.5100,54511.0000
34711.5100,377820.4900,54517.0000
34484.4600,378109.4900,54505.0000
34504.4800,378241.5100,54503.0000
34505.4600,378010.4900,54508.0000
34594.5100,378191.4900,54502.0000
34598.4700,378305.5100,54500.0000
34610.5000,378024.5000,54509.0000
34689.4800,378226.5000,54502.0000
34722.5000,378032.5000,54510.0000
34443.5100,378497.4900,54496.0000
34506.4900,378605.4900,54494.0000
34535.4900,378390.5000,54498.0000
34557.4600,378511.5000,54495.0000
34608.4800,378602.5000,54494.0000
34674.4600,378433.5000,54497.0000
34449.4900,378706.5100,54489.0000
34524.5000,378791.5000,54490.0000
34584.5000,378701.5000,54491.0000
34688.5000,378773.4900,54490.0000
34711.5100,378875.4800,54488.0000
34437.2700,379159.5500,54483.7950
34453.8100,379197.7600,54483.7946
34582.4800,379060.5100,54482.0000
34607.5100,378940.4900,54485.0000
34679.4700,379103.5100,54485.0000
34706.5100,379202.5100,54483.0000
34715.4800,379009.4900,54484.0000
34470.7100,379236.7900,54549.1800
34498.1700,379300.1900,54558.1700
34518.9100,379348.0800,54543.7300
34540.6100,379398.2000,54509.7000
34552.6200,379425.9400,54500.2300
34574.4600,379476.3700,54560.4300
34579.1000,379487.0900,54560.6400
34610.3100,379559.1500,54498.8500
34621.8800,379585.8600,54509.5200
34636.1300,379618.7800,54547.7800
34637.5500,379622.0500,54505.0900
34638.4900,379624.2400,54495.3000
34816.4900,372880.4900,54627.0000
34921.4700,372870.5100,54623.0000
34741.4800,372967.4900,54629.0000
34816.4900,373041.5000,54628.0000
34825.4600,373194.5100,54629.0000
34946.5000,373061.4900,54623.0000
34985.5000,372959.5000,54620.0000
35022.4900,373205.5000,54621.0000
34805.5100,373333.4900,54630.0000
34885.4600,373458.4900,54628.0000
34928.4900,373258.5100,54626.0000
34974.5100,373349.4800,54624.0000
34990.5000,373449.4900,54624.0000
34771.5100,373627.5000,54630.0000
34789.5100,373516.5000,54630.0000
34806.4800,373740.5000,54628.0000
34872.5200,373646.5100,54626.0000
34947.4700,373574.4900,54627.0000
34961.5100,373738.4900,54624.0000
34738.4900,373978.5100,54619.0000
34821.5000,374088.5000,54614.0000
34851.4700,373839.5000,54622.0000
34861.4800,373986.5100,54622.0000
34922.5100,374108.4800,54617.0000
34932.4600,373898.4900,54625.0000
35025.4800,373816.4900,54623.0000
35030.4800,373995.5100,54625.0000
34740.5000,374181.5100,54612.0000
34767.4800,374304.5000,54612.0000
34811.4900,374402.4900,54610.0000
34832.4800,374226.5000,54616.0000
34916.4700,374382.5000,54613.0000
34966.5200,374203.4900,54619.0000
34793.4800,374542.5100,54606.0000
34800.5000,374659.5100,54602.0000
34910.4900,374526.4800,54609.0000
34962.4900,374657.5000,54607.0000
34997.5200,374451.5000,54610.0000
35029.5000,374576.5000,54609.0000
34775.4800,374763.4800,54600.0000
34833.4600,374970.4800,54597.0000
34863.4900,374859.4900,54600.0000
34883.5100,374720.4800,54603.0000
34961.5100,374882.5000,54601.0000
34982.5100,374762.5100,54604.0000
34750.5100,375034.5100,54594.0000
34819.4800,375221.4900,54593.0000
34845.4800,375108.4800,54595.0000
34946.5000,375117.4900,54596.0000
34971.5200,375009.4900,54599.0000
34993.4900,375292.5100,54596.0000
34737.5100,375312.4900,54593.0000
34833.4600,375486.5100,54589.0000
34859.4600,375368.4900,54592.0000
34889.4900,375570.4900,54589.0000
34943.5100,375452.5100,54592.0000
35002.4700,375568.5100,54591.0000
35025.4800,375391.5000,54595.0000
34802.5200,375699.4900,54584.0000
34827.4800,375823.5100,54582.0000
34917.5100,375723.5100,54586.0000
34996.4800,375818.5100,54585.0000
34786.4600,375965.5100,54578.0000
34804.4700,376074.4900,54574.0000
34904.5000,375920.5000,54581.0000
34930.5100,376032.5000,54576.0000
34954.4900,376202.5100,54574.0000
35010.4600,376098.5100,54577.0000
35033.4700,375988.4900,54580.0000
34741.4800,376434.5000,54564.0000
34761.5000,376315.4900,54568.0000
34821.5000,376227.5000,54571.0000
34851.4700,376477.5000,54564.0000
34909.5100,376358.4800,54569.0000
35007.4700,376389.4900,54569.0000
34743.4900,376582.4800,54559.0000
34745.5100,376787.5000,54553.0000
34835.4700,376733.4800,54557.0000
34843.4700,376586.4800,54561.0000
